model_name,overall_score,key_strengths,garch_type,garch_p,garch_q,distribution,AIC,BIC,loglikelihood
series_1_model_57_summary.txt,0.6094098703470864,"Parameter significance (0.237), Residual diagnostics (0.168), Information criteria (0.108)",eGARCH,1.0,2.0,norm,2.2473,2.2576,-4063.938
series_1_model_24_summary.txt,0.6073436655866318,"Parameter significance (0.250), Residual diagnostics (0.186), Information criteria (0.109)",sGARCH,2.0,1.0,std,2.2015,2.2151,-3978.835
series_1_model_140_summary.txt,0.6070858680289046,"Residual diagnostics (0.237), Parameter significance (0.208), Information criteria (0.111)",gjrGARCH,1.0,2.0,sstd,2.1603,2.1774,-3902.291
series_1_model_17_summary.txt,0.6070356008137288,"Parameter significance (0.250), Residual diagnostics (0.173), Information criteria (0.109)",sGARCH,1.0,1.0,std,2.2128,2.2214,-4002.383
series_1_model_39_summary.txt,0.6055258822494907,"Parameter significance (0.250), Residual diagnostics (0.178), Information criteria (0.110)",sGARCH,2.0,1.0,sstd,2.1925,2.2062,-3962.634
series_1_model_122_summary.txt,0.6022614053235027,"Residual diagnostics (0.250), Parameter significance (0.196), Information criteria (0.110)",gjrGARCH,1.0,2.0,std,2.1769,2.1906,-3934.396
series_1_model_123_summary.txt,0.5999462683960921,"Residual diagnostics (0.250), Parameter significance (0.196), Information criteria (0.110)",gjrGARCH,1.0,2.0,std,2.1769,2.1906,-3934.307
series_2_model_133_summary.txt,0.5987014116297421,"Parameter significance (0.250), Information criteria (0.094), Symmetric effects (0.090)",gjrGARCH,2.0,1.0,sstd,2.6723,2.6877,-4830.612
series_3_model_79_summary.txt,0.5983418000725446,"Parameter significance (0.208), Residual diagnostics (0.167), Information criteria (0.141)",eGARCH,2.0,2.0,std,1.2078,1.2249,-2177.271
series_1_model_4_summary.txt,0.5949007756730387,"Residual diagnostics (0.250), Parameter significance (0.175), Information criteria (0.107)",sGARCH,1.0,1.0,norm,2.2801,2.2904,-4123.308
series_2_model_109_summary.txt,0.5946509324689518,"Residual diagnostics (0.167), Parameter stability (0.135), Information criteria (0.103)",gjrGARCH,2.0,2.0,norm,2.391,2.4047,-4322.191
series_1_model_37_summary.txt,0.5944378569405762,"Parameter significance (0.250), Residual diagnostics (0.172), Information criteria (0.109)",sGARCH,2.0,1.0,sstd,2.2016,2.2136,-3980.14
series_1_model_1_summary.txt,0.5934760256998415,"Parameter significance (0.250), Residual diagnostics (0.173), Information criteria (0.107)",sGARCH,1.0,1.0,norm,2.2841,2.2909,-4132.462
series_2_model_45_summary.txt,0.5928568165849463,"Residual diagnostics (0.167), Parameter significance (0.161), Information criteria (0.105)",sGARCH,2.0,2.0,sstd,2.3242,2.3378,-4201.042
series_1_model_21_summary.txt,0.5909337066703114,"Parameter significance (0.250), Residual diagnostics (0.172), Information criteria (0.109)",sGARCH,2.0,1.0,std,2.2101,2.2203,-3996.465
series_1_model_116_summary.txt,0.5902274176202377,"Residual diagnostics (0.250), Parameter significance (0.170), Information criteria (0.110)",gjrGARCH,1.0,1.0,std,2.1766,2.1903,-3933.788
series_3_model_17_summary.txt,0.5901582667093626,"Parameter significance (0.250), Residual diagnostics (0.167), Information criteria (0.114)",sGARCH,1.0,1.0,std,2.0612,2.0697,-3727.797
series_1_model_100_summary.txt,0.5897437775689545,"Residual diagnostics (0.250), Parameter significance (0.188), Information criteria (0.108)",gjrGARCH,1.0,1.0,norm,2.25,2.262,-4067.766
series_1_model_128_summary.txt,0.5893825224084911,"Parameter significance (0.250), Information criteria (0.101), Symmetric effects (0.100)",gjrGARCH,2.0,2.0,std,2.4522,2.471,-4429.971
series_1_model_53_summary.txt,0.5893353477350821,"Parameter significance (0.208), Residual diagnostics (0.168), Information criteria (0.108)",eGARCH,2.0,1.0,norm,2.2466,2.2585,-4061.549
series_1_model_5_summary.txt,0.5893108183329451,"Parameter significance (0.250), Residual diagnostics (0.171), Information criteria (0.107)",sGARCH,2.0,1.0,norm,2.2822,2.2908,-4128.089
series_1_model_142_summary.txt,0.5893064566670353,"Parameter significance (0.250), Parameter stability (0.109), Information criteria (0.102)",gjrGARCH,2.0,2.0,sstd,2.4187,2.4375,-4369.245
series_3_model_1_summary.txt,0.589275566817957,"Parameter significance (0.250), Residual diagnostics (0.167), Information criteria (0.114)",sGARCH,1.0,1.0,norm,2.0579,2.0647,-3722.842
series_3_model_120_summary.txt,0.5892606470151901,"Parameter significance (0.250), Information criteria (0.190), Residual diagnostics (0.081)",gjrGARCH,2.0,1.0,std,-0.33613,-0.31903,618.7299
series_1_model_40_summary.txt,0.5838371082019416,"Parameter significance (0.250), Residual diagnostics (0.145), Information criteria (0.110)",sGARCH,2.0,1.0,sstd,2.1851,2.2005,-3948.272
series_1_model_44_summary.txt,0.582467335845998,"Parameter significance (0.227), Residual diagnostics (0.194), Information criteria (0.110)",sGARCH,1.0,2.0,sstd,2.1896,2.205,-3956.348
series_3_model_113_summary.txt,0.5816534666792201,"Parameter significance (0.212), Residual diagnostics (0.167), Information criteria (0.114)",gjrGARCH,1.0,1.0,std,2.0612,2.0715,-3726.921
series_1_model_28_summary.txt,0.5810985039670141,"Parameter significance (0.223), Residual diagnostics (0.198), Information criteria (0.109)",sGARCH,1.0,2.0,std,2.2059,2.2195,-3986.794
series_1_model_47_summary.txt,0.580942512133845,"Parameter significance (0.219), Residual diagnostics (0.182), Information criteria (0.110)",sGARCH,2.0,2.0,sstd,2.1928,2.2082,-3962.194
series_3_model_77_summary.txt,0.5793693326166667,"Parameter significance (0.250), Residual diagnostics (0.167), Information criteria (0.113)",eGARCH,2.0,2.0,std,2.0954,2.1108,-3785.824
series_1_model_127_summary.txt,0.5793497560411461,"Parameter significance (0.250), Residual diagnostics (0.140), Information criteria (0.103)",gjrGARCH,2.0,2.0,std,2.4046,2.4217,-4344.799
series_1_model_141_summary.txt,0.5779426089170437,"Parameter significance (0.250), Residual diagnostics (0.188), Information criteria (0.103)",gjrGARCH,2.0,2.0,sstd,2.4074,2.4245,-4349.73
series_2_model_13_summary.txt,0.577866607966274,"Residual diagnostics (0.167), Parameter significance (0.113), Information criteria (0.103)",sGARCH,2.0,2.0,norm,2.3967,2.407,-4334.412
series_1_model_112_summary.txt,0.577081792369593,"Residual diagnostics (0.250), Parameter significance (0.160), Information criteria (0.108)",gjrGARCH,2.0,2.0,norm,2.2472,2.2643,-4059.596
series_2_model_118_summary.txt,0.57592695953396,"Parameter significance (0.250), Residual diagnostics (0.120), Symmetric effects (0.100)",gjrGARCH,2.0,1.0,std,2.6972,2.7126,-4875.64
series_1_model_32_summary.txt,0.5729700719431353,"Parameter significance (0.211), Residual diagnostics (0.189), Information criteria (0.109)",sGARCH,2.0,2.0,std,2.2016,2.217,-3978.177
series_3_model_63_summary.txt,0.5728416710120445,"Parameter significance (0.203), Residual diagnostics (0.167), Information criteria (0.141)",eGARCH,2.0,2.0,norm,1.2084,1.2237,-2179.334
series_3_model_47_summary.txt,0.5709259594444591,"Parameter significance (0.219), Information criteria (0.145), Residual diagnostics (0.111)",sGARCH,2.0,2.0,sstd,1.0756,1.091,-1938.927
series_3_model_97_summary.txt,0.5708478667246584,"Parameter significance (0.203), Residual diagnostics (0.167), Information criteria (0.114)",gjrGARCH,1.0,1.0,norm,2.0579,2.0664,-3721.826
series_1_model_48_summary.txt,0.5693652769702501,"Parameter significance (0.215), Residual diagnostics (0.160), Information criteria (0.110)",sGARCH,2.0,2.0,sstd,2.1853,2.2024,-3947.603
series_1_model_69_summary.txt,0.5685856306728363,"Parameter significance (0.205), Residual diagnostics (0.148), Information criteria (0.110)",eGARCH,2.0,1.0,std,2.173,2.1867,-3927.36
series_1_model_85_summary.txt,0.5682258055659317,"Parameter significance (0.195), Residual diagnostics (0.146), Information criteria (0.111)",eGARCH,2.0,1.0,sstd,2.1559,2.1713,-3895.313
series_2_model_119_summary.txt,0.5676388245293297,"Parameter significance (0.250), Symmetric effects (0.100), Information criteria (0.093)",gjrGARCH,2.0,1.0,std,2.7088,2.7242,-4896.646
series_1_model_108_summary.txt,0.5660049936617576,"Residual diagnostics (0.250), Parameter significance (0.170), Information criteria (0.108)",gjrGARCH,1.0,2.0,norm,2.2509,2.2645,-4068.313
series_1_model_97_summary.txt,0.5643599543020449,"Parameter significance (0.234), Residual diagnostics (0.174), Information criteria (0.108)",gjrGARCH,1.0,1.0,norm,2.2536,2.2621,-4076.214
series_1_model_12_summary.txt,0.5641812942548972,"Residual diagnostics (0.250), Parameter significance (0.156), Information criteria (0.107)",sGARCH,1.0,2.0,norm,2.281,2.293,-4123.903
series_1_model_124_summary.txt,0.5626124035592053,"Residual diagnostics (0.250), Parameter significance (0.156), Information criteria (0.110)",gjrGARCH,1.0,2.0,std,2.1774,2.1928,-3934.249
series_2_model_29_summary.txt,0.5587657361040966,"Residual diagnostics (0.167), Parameter significance (0.146), Information criteria (0.105)",sGARCH,2.0,2.0,std,2.324,2.336,-4201.761
series_3_model_65_summary.txt,0.5548748734971567,"Parameter significance (0.250), Residual diagnostics (0.167), Information criteria (0.113)",eGARCH,1.0,1.0,std,2.0887,2.099,-3776.706
series_3_model_73_summary.txt,0.5541527646875491,"Parameter significance (0.250), Residual diagnostics (0.166), Information criteria (0.113)",eGARCH,1.0,2.0,std,2.0864,2.0984,-3771.444
series_1_model_13_summary.txt,0.5538978055691601,"Parameter significance (0.212), Residual diagnostics (0.172), Information criteria (0.107)",sGARCH,2.0,2.0,norm,2.2819,2.2922,-4126.535
series_2_model_117_summary.txt,0.5536309915848274,"Parameter significance (0.250), Information criteria (0.097), Residual diagnostics (0.089)",gjrGARCH,2.0,1.0,std,2.5987,2.6124,-4698.273
series_1_model_41_summary.txt,0.5518637373283929,"Parameter significance (0.219), Residual diagnostics (0.173), Information criteria (0.109)",sGARCH,1.0,2.0,sstd,2.2051,2.2171,-3986.515
series_1_model_45_summary.txt,0.5505341838507031,"Parameter significance (0.205), Residual diagnostics (0.172), Information criteria (0.109)",sGARCH,2.0,2.0,sstd,2.2019,2.2156,-3979.655
series_3_model_15_summary.txt,0.5486945335425775,"Parameter significance (0.219), Information criteria (0.142), Residual diagnostics (0.099)",sGARCH,2.0,2.0,norm,1.1899,1.2019,-2147.891
series_2_model_103_summary.txt,0.5482402873215719,"Parameter significance (0.250), Parameter stability (0.120), Information criteria (0.090)",gjrGARCH,2.0,1.0,norm,2.8066,2.8203,-5074.76
series_1_model_25_summary.txt,0.5462666468425512,"Parameter significance (0.212), Residual diagnostics (0.173), Information criteria (0.109)",sGARCH,1.0,2.0,std,2.2136,2.2239,-4002.87
series_3_model_31_summary.txt,0.5446781142868751,"Parameter significance (0.214), Information criteria (0.142), Residual diagnostics (0.099)",sGARCH,2.0,2.0,std,1.1912,1.2049,-2149.276
series_1_model_113_summary.txt,0.5443293572224266,"Parameter significance (0.212), Residual diagnostics (0.170), Information criteria (0.110)",gjrGARCH,1.0,1.0,std,2.18,2.1903,-3941.97
series_1_model_129_summary.txt,0.5435019836521322,"Parameter significance (0.219), Residual diagnostics (0.173), Information criteria (0.111)",gjrGARCH,1.0,1.0,sstd,2.1652,2.1772,-3914.248
series_3_model_7_summary.txt,0.5408353778291964,"Parameter significance (0.212), Information criteria (0.142), Residual diagnostics (0.106)",sGARCH,2.0,1.0,norm,1.1918,1.2021,-2152.376
series_1_model_29_summary.txt,0.5388860631502626,"Parameter significance (0.198), Residual diagnostics (0.172), Information criteria (0.109)",sGARCH,2.0,2.0,std,2.2103,2.2223,-3995.908
series_3_model_23_summary.txt,0.5360416333336051,"Parameter significance (0.208), Information criteria (0.142), Residual diagnostics (0.107)",sGARCH,2.0,1.0,std,1.1931,1.2051,-2153.773
series_1_model_9_summary.txt,0.5348705070808535,"Parameter significance (0.203), Residual diagnostics (0.173), Information criteria (0.107)",sGARCH,1.0,2.0,norm,2.285,2.2935,-4133.059
series_1_model_125_summary.txt,0.5324745235067037,"Parameter significance (0.180), Residual diagnostics (0.170), Information criteria (0.110)",gjrGARCH,2.0,2.0,std,2.1781,2.1935,-3935.493
series_3_model_83_summary.txt,0.5308365611563889,"Parameter significance (0.250), Information criteria (0.144), Residual diagnostics (0.111)",eGARCH,1.0,1.0,sstd,1.1322,1.1459,-2042.403
series_3_model_29_summary.txt,0.5270145667685167,"Parameter significance (0.188), Residual diagnostics (0.167), Information criteria (0.114)",sGARCH,2.0,2.0,std,2.0613,2.0733,-3726.068
series_3_model_121_summary.txt,0.5244736444754139,"Parameter significance (0.167), Residual diagnostics (0.158), Information criteria (0.114)",gjrGARCH,1.0,2.0,std,2.0609,2.0729,-3725.324
series_1_model_105_summary.txt,0.5233843625244443,"Parameter significance (0.200), Residual diagnostics (0.174), Information criteria (0.108)",gjrGARCH,1.0,2.0,norm,2.2544,2.2647,-4076.761
series_1_model_109_summary.txt,0.5210836476758034,"Parameter significance (0.179), Residual diagnostics (0.174), Information criteria (0.108)",gjrGARCH,2.0,2.0,norm,2.2503,2.264,-4067.245
series_1_model_137_summary.txt,0.5198361607459154,"Parameter significance (0.196), Residual diagnostics (0.173), Information criteria (0.110)",gjrGARCH,1.0,2.0,sstd,2.1661,2.1797,-3914.748
series_3_model_25_summary.txt,0.5170462556785453,"Parameter significance (0.188), Residual diagnostics (0.157), Information criteria (0.114)",sGARCH,1.0,2.0,std,2.0608,2.071,-3726.068
series_3_model_143_summary.txt,0.5160294777777811,"Parameter significance (0.250), Information criteria (0.128), Residual diagnostics (0.085)",gjrGARCH,2.0,2.0,sstd,1.6116,1.6304,-2907.647
series_1_model_121_summary.txt,0.51286916853941,"Parameter significance (0.188), Residual diagnostics (0.170), Information criteria (0.110)",gjrGARCH,1.0,2.0,std,2.1808,2.1928,-3942.44
series_3_model_49_summary.txt,0.5123229397283297,"Parameter significance (0.203), Residual diagnostics (0.167), Information criteria (0.113)",eGARCH,1.0,1.0,norm,2.0886,2.0972,-3777.518
series_3_model_95_summary.txt,0.5101281011130883,"Parameter significance (0.219), Information criteria (0.147), Residual diagnostics (0.111)",eGARCH,2.0,2.0,sstd,1.0094,1.0282,-1816.952
series_3_model_21_summary.txt,0.5091492555980045,"Parameter significance (0.175), Residual diagnostics (0.161), Information criteria (0.114)",sGARCH,2.0,1.0,std,2.0618,2.072,-3727.891
series_3_model_57_summary.txt,0.5086443593483374,"Parameter significance (0.200), Residual diagnostics (0.165), Information criteria (0.113)",eGARCH,1.0,2.0,norm,2.0875,2.0978,-3774.477
series_3_model_105_summary.txt,0.5060681779150549,"Residual diagnostics (0.159), Parameter significance (0.150), Information criteria (0.114)",gjrGARCH,1.0,2.0,norm,2.0577,2.0679,-3720.427
series_3_model_13_summary.txt,0.5010986669385304,"Residual diagnostics (0.167), Parameter significance (0.163), Information criteria (0.114)",sGARCH,2.0,2.0,norm,2.0581,2.0684,-3721.275
series_3_model_9_summary.txt,0.5008906893186807,"Parameter significance (0.172), Residual diagnostics (0.157), Information criteria (0.114)",sGARCH,1.0,2.0,norm,2.0576,2.0661,-3721.275
series_2_model_101_summary.txt,0.4973299503551858,"Parameter significance (0.250), Residual diagnostics (0.076), Information criteria (0.062)",gjrGARCH,2.0,1.0,norm,3.6708,3.6827,-6640.747
series_1_model_101_summary.txt,0.49495263004362805,"Residual diagnostics (0.172), Parameter significance (0.156), Information criteria (0.108)",gjrGARCH,2.0,1.0,norm,2.2538,2.2658,-4074.662
series_1_model_111_summary.txt,0.49266239957054786,"Parameter significance (0.250), Residual diagnostics (0.085), Information criteria (0.084)",gjrGARCH,2.0,2.0,norm,2.9779,2.9933,-5383.902
series_3_model_111_summary.txt,0.49187199858459785,"Parameter significance (0.250), Information criteria (0.119), Parameter stability (0.065)",gjrGARCH,2.0,2.0,norm,1.8863,1.9016,-3407.001
series_3_model_5_summary.txt,0.49183140011845117,"Residual diagnostics (0.163), Parameter significance (0.156), Information criteria (0.114)",sGARCH,2.0,1.0,norm,2.0585,2.0671,-3722.943
series_3_model_71_summary.txt,0.48969751111331455,"Parameter significance (0.219), Information criteria (0.140), Symmetric effects (0.068)",eGARCH,2.0,1.0,std,1.2496,1.265,-2254.102
series_3_model_55_summary.txt,0.4844852128026508,"Parameter significance (0.214), Information criteria (0.140), Symmetric effects (0.069)",eGARCH,2.0,1.0,norm,1.2478,1.2614,-2251.683
series_3_model_35_summary.txt,0.47811655767053673,"Parameter significance (0.229), Information criteria (0.141), Symmetric effects (0.100)",sGARCH,1.0,1.0,sstd,1.2017,1.2136,-2169.196
series_3_model_39_summary.txt,0.47797809365079924,"Parameter significance (0.196), Information criteria (0.145), Symmetric effects (0.094)",sGARCH,2.0,1.0,sstd,1.0865,1.1002,-1959.669
series_3_model_101_summary.txt,0.4694722953762846,"Parameter significance (0.250), Parameter stability (0.126), Information criteria (0.091)",gjrGARCH,2.0,1.0,norm,2.7647,2.7766,-4999.788
series_3_model_53_summary.txt,0.46719707269605665,"Parameter significance (0.188), Residual diagnostics (0.167), Information criteria (0.113)",eGARCH,2.0,1.0,norm,2.0868,2.0988,-3772.189
series_3_model_131_summary.txt,0.46391466912698437,"Parameter significance (0.241), Information criteria (0.142), Residual diagnostics (0.056)",gjrGARCH,1.0,1.0,sstd,1.1784,1.1921,-2126.061
series_3_model_69_summary.txt,0.4598967734965873,"Parameter significance (0.205), Residual diagnostics (0.116), Information criteria (0.113)",eGARCH,2.0,1.0,std,2.0849,2.0986,-3767.767
series_2_model_112_summary.txt,0.4571493992952928,"Parameter significance (0.250), Information criteria (0.084), Symmetric effects (0.083)",gjrGARCH,2.0,2.0,norm,3.0037,3.0208,-5429.782
series_3_model_61_summary.txt,0.44992827668010316,"Residual diagnostics (0.167), Parameter significance (0.134), Information criteria (0.113)",eGARCH,2.0,2.0,norm,2.0867,2.1003,-3770.94
series_3_model_117_summary.txt,0.4485237027149881,"Parameter significance (0.250), Information criteria (0.102), Symmetric effects (0.050)",gjrGARCH,2.0,1.0,std,2.4175,2.4312,-4370.095
series_3_model_91_summary.txt,0.4484788417733042,"Parameter significance (0.250), Information criteria (0.143), Residual diagnostics (0.028)",eGARCH,1.0,2.0,sstd,1.1386,1.154,-2052.991
series_3_model_43_summary.txt,0.4376622963319895,"Parameter significance (0.196), Information criteria (0.141), Symmetric effects (0.100)",sGARCH,1.0,2.0,sstd,1.2046,1.2183,-2173.481
series_3_model_103_summary.txt,0.43489903922658224,"Parameter significance (0.250), Information criteria (0.120), Parameter stability (0.047)",gjrGARCH,2.0,1.0,norm,1.8675,1.8812,-3374.103
series_3_model_125_summary.txt,0.43163956357821953,"Parameter significance (0.250), Information criteria (0.097), Residual diagnostics (0.083)",gjrGARCH,2.0,2.0,std,2.5951,2.6105,-4690.79
series_3_model_87_summary.txt,0.43146863070000446,"Parameter significance (0.229), Information criteria (0.144), Residual diagnostics (0.032)",eGARCH,2.0,1.0,sstd,1.1012,1.1183,-1984.312
series_3_model_141_summary.txt,0.42910108127011165,"Parameter significance (0.250), Information criteria (0.099), Residual diagnostics (0.070)",gjrGARCH,2.0,2.0,sstd,2.5259,2.543,-4564.481
series_3_model_67_summary.txt,0.4286163502144873,"Parameter significance (0.240), Information criteria (0.138), Symmetric effects (0.050)",eGARCH,1.0,1.0,std,1.293,1.3049,-2334.539
series_3_model_127_summary.txt,0.4285858741070735,"Parameter significance (0.250), Information criteria (0.129), Symmetric effects (0.050)",gjrGARCH,2.0,2.0,std,1.6006,1.6177,-2888.616
series_3_model_3_summary.txt,0.4181578128667308,"Parameter significance (0.250), Information criteria (0.139), Symmetric effects (0.029)",sGARCH,1.0,1.0,norm,1.2793,1.2878,-2311.729
series_3_model_19_summary.txt,0.41628903881168666,"Parameter significance (0.250), Information criteria (0.139), Symmetric effects (0.027)",sGARCH,1.0,1.0,std,1.2817,1.292,-2315.166
series_3_model_51_summary.txt,0.41458065904069974,"Parameter significance (0.250), Information criteria (0.139), Symmetric effects (0.026)",eGARCH,1.0,1.0,norm,1.2913,1.3016,-2332.528
series_3_model_119_summary.txt,0.41456324045921417,"Parameter significance (0.250), Information criteria (0.130), Symmetric effects (0.028)",gjrGARCH,2.0,1.0,std,1.5641,1.5795,-2823.658
series_3_model_139_summary.txt,0.4139365727777778,"Parameter significance (0.219), Information criteria (0.142), Residual diagnostics (0.028)",gjrGARCH,1.0,2.0,sstd,1.1816,1.197,-2130.901
series_3_model_135_summary.txt,0.4081783093222224,"Parameter significance (0.236), Information criteria (0.129), Symmetric effects (0.037)",gjrGARCH,2.0,1.0,sstd,1.5835,1.6006,-2857.632
series_3_model_75_summary.txt,0.4050826123758254,"Parameter significance (0.214), Information criteria (0.139), Symmetric effects (0.036)",eGARCH,1.0,2.0,std,1.29,1.3037,-2328.148
series_1_model_103_summary.txt,0.39879954591890465,"Parameter significance (0.250), Information criteria (0.074), Symmetric effects (0.045)",gjrGARCH,2.0,1.0,norm,3.32,3.3337,-6004.537
series_3_model_81_summary.txt,0.3975731927530943,"Parameter significance (0.250), Information criteria (0.122), Symmetric effects (0.025)",eGARCH,1.0,1.0,sstd,1.7941,1.8061,-3242.175
series_3_model_27_summary.txt,0.39598730919168573,"Parameter significance (0.219), Information criteria (0.139), Symmetric effects (0.027)",sGARCH,1.0,2.0,std,1.2823,1.2942,-2315.161
series_3_model_89_summary.txt,0.3949776000000616,"Parameter significance (0.250), Information criteria (0.120), Symmetric effects (0.025)",eGARCH,1.0,2.0,sstd,1.8689,1.8825,-3376.513
series_3_model_93_summary.txt,0.3877200000000002,"Parameter significance (0.250), Information criteria (0.120), Symmetric effects (0.017)",eGARCH,2.0,2.0,sstd,1.8564,1.8736,-3352.03
series_3_model_11_summary.txt,0.38696780407224074,"Parameter significance (0.212), Information criteria (0.139), Symmetric effects (0.029)",sGARCH,1.0,2.0,norm,1.2798,1.2901,-2311.723
series_3_model_59_summary.txt,0.38664041472581057,"Parameter significance (0.219), Information criteria (0.139), Symmetric effects (0.026)",eGARCH,1.0,2.0,norm,1.2879,1.2999,-2325.394
series_3_model_109_summary.txt,0.38646130243491783,"Parameter significance (0.250), Information criteria (0.093), Parameter stability (0.044)",gjrGARCH,2.0,2.0,norm,2.7236,2.7373,-4924.432
series_3_model_115_summary.txt,0.3845047305555681,"Parameter significance (0.219), Information criteria (0.139), Symmetric effects (0.027)",gjrGARCH,1.0,1.0,std,1.2821,1.2941,-2314.961
series_3_model_99_summary.txt,0.38028158716112387,"Parameter significance (0.212), Information criteria (0.139), Symmetric effects (0.029)",gjrGARCH,1.0,1.0,norm,1.2797,1.2899,-2311.467
series_3_model_85_summary.txt,0.37404009444450864,"Parameter significance (0.227), Information criteria (0.122), Symmetric effects (0.025)",eGARCH,2.0,1.0,sstd,1.7899,1.8053,-3232.437
series_3_model_123_summary.txt,0.3733922715730281,"Parameter significance (0.196), Information criteria (0.139), Symmetric effects (0.027)",gjrGARCH,1.0,2.0,std,1.2827,1.2964,-2314.962
series_3_model_41_summary.txt,0.3638780000009195,"Parameter significance (0.219), Information criteria (0.120), Symmetric effects (0.025)",sGARCH,1.0,2.0,sstd,1.865,1.877,-3370.531
series_3_model_107_summary.txt,0.36184958069445594,"Parameter significance (0.188), Information criteria (0.139), Symmetric effects (0.029)",gjrGARCH,1.0,2.0,norm,1.2802,1.2922,-2311.468
series_3_model_33_summary.txt,0.35730640001618597,"Parameter significance (0.212), Information criteria (0.120), Symmetric effects (0.025)",sGARCH,1.0,1.0,sstd,1.8759,1.8862,-3391.267
series_3_model_133_summary.txt,0.3552075425180206,"Parameter significance (0.250), Information criteria (0.101), Symmetric effects (0.004)",gjrGARCH,2.0,1.0,sstd,2.458,2.4734,-4442.389
series_2_model_104_summary.txt,0.3541540389493977,"Parameter significance (0.250), Information criteria (0.076), Symmetric effects (0.025)",gjrGARCH,2.0,1.0,norm,3.2313,3.2467,-5842.965
series_3_model_137_summary.txt,0.3458889857143221,"Parameter significance (0.223), Information criteria (0.120), Symmetric effects (0.002)",gjrGARCH,1.0,2.0,sstd,1.8596,1.8732,-3359.672
series_3_model_129_summary.txt,0.33894870000179894,"Parameter significance (0.219), Information criteria (0.120), Symmetric effects (0.000)",gjrGARCH,1.0,1.0,sstd,1.8704,1.8823,-3380.24
series_3_model_37_summary.txt,0.3322632000015196,"Parameter significance (0.188), Information criteria (0.120), Symmetric effects (0.025)",sGARCH,2.0,1.0,sstd,1.8764,1.8884,-3391.137
series_3_model_45_summary.txt,0.32365463269487166,"Parameter significance (0.179), Information criteria (0.120), Symmetric effects (0.025)",sGARCH,2.0,2.0,sstd,1.8656,1.8792,-3370.531
series1_model1_summary.txt,0.0,"Parameter significance (0.000), Information criteria (0.000), Residual diagnostics (0.000)",,,,,,,
